رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
56639339,جلال حيدر ياسر القلشاني,الاردنية,scrypt:32768:8:1$UPsQAX3yZQCwPx4M$4c5fc616a11b2d800b2b6f8b76795c19d3790b75baef8518df02dd1ec582e7b318bdbffeedb2a3ae287986651b3ad446e8fc139c0ad6a2b97e0ba3f32eec77e8,انثى,3.89,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,1,3692017623,Meejo,2021-05-14,11484 Corben Center,الخاص,
960468934,بدر عبد الرؤوف تركي عنون,الاردنية,scrypt:32768:8:1$sblOnBT2lOpEMlmQ$39b095e3d6886138e34cc2137311a83e582491033bb646c651153b6ed61959496cc18f02f6d2049ad8f7b0281eccd294ba0ca4e3e0bd43884dce0340e9aa6612,انثى,1.72,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2023/2022,2,,Tagcat,2024-08-07,,,
542704116,باهي سليم راجي البشيري,الاردنية,scrypt:32768:8:1$kTXKLlgnF5smS3EH$22a2c75c498e0528516d31619c5851ea400c098b95b7fa40e40d51fb19190b382061dc19c98179d7402d42714f8fd5ceae5b807dbc63f59f296c5a09fd47ca18,انثى,2.21,هندسة البرمجيات,ماجستير (مسار الشامل),2022/2021,1,6258217902,Skajo,2024-06-18,906 Hooker Circle,الخاص,2724028228
987148162,رامي طارق وافي بن عمر,الاردنية,scrypt:32768:8:1$s1qsMQZFmdr1gCYG$650413731da8892d6f07493f1931c0d142f1e1760e0abfd2c0a69c2f8ae1e60db5c871e25f5e3ef4811977f922d5d7ad3a75bc0f49fd962b31a4d75e5f02154a,انثى,3.34,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,2,2592645759,Avaveo,2024-02-05,088 Maywood Park,العام,7919068167
391398576,مريم فراس سالم شنيق,الاردنية,scrypt:32768:8:1$0WW0Rk31DtsFM0Er$1350a0ba6b350ad7eae1f7693a9fdc6d868c62bc1b4b6ffe19ccdf41530e4407c41518d3f32cc16c31733024b2d75837cbad923e29538c0ad93dd97c9db86963,انثى,3.88,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,1,,Roomm,,90 Mockingbird Trail,العام,1104251470
800789210,سراج الدين ميرزا غسان الرصاع,الاردنية,scrypt:32768:8:1$6WiJqZWA8k1RmgK4$05b7323bb9a6e55fcaacf4e06ad645074f254dd51e548a7392173b153f95bc2cd0d5d23f88909516496a59a0302c1622cbb874ee6d7bb16d784663c060ac59ee,ذكر,2.22,علم الحاسوب,ماجستير (مسار الشامل),2022/2021,2,8064572022,Riffpedia,,8610 Buhler Trail,العام,5444484670
816380029,ريان اياس هاشم زقية,الاردنية,scrypt:32768:8:1$t4FlXTgFw8bmjjMP$1bc0a2543a2aa23821ceca4eca5df1fa609016579895bed78bacc6f76a52d67df1a13cac2d95fa4b1d7a59eea90c47429e6af64111c5a0186c83bd0ed7cb890b,انثى,2.12,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,1,,Voonder,2023-09-22,0 Pleasure Crossing,العام,6782894889
529741582,مروج جواد صَفِيُّ النخلي,الاردنية,scrypt:32768:8:1$zjIVgl7oT7gJFxAN$f89b7d9ba9f88306ec82a318ec8d92406800acba1653dc5b2721cd1082ae7f10c843ca119360695d9b8f1779e5295f6e8fee3002bcac978c36537375b03e3560,انثى,3.71,نظم المعلومات الحاسوبية,بكالوريوس,2024/2023,1,1337975850,,2023-09-28,45312 Knutson Park,العام,6779080463
54147019,أنوس عامر آزاد النجار,الاردنية,scrypt:32768:8:1$c6xzTaeyOxr8lJs6$b19a9383597910679c04ffee03a943969956f1e32e07194b1c921eaf33eab7f3414ef464215d4085b78478ee86074797a24b978789b27b47da3ac6a760cda8a7,ذكر,1.74,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,1,,Skyble,2023-03-26,7 Bunting Avenue,الخاص,3807078202
930690956,أمجد إدريس سعيد النجار,الاردنية,scrypt:32768:8:1$U5r3897G2f9akR2w$39d85f5e16b119debd2a645cf12386c260bfcf3af98e1746dec51d9ede24df5db6e97179036ea1caf0d49cb883f73a962adc2fd81ee10c0d2b03ad4133d81ea8,ذكر,3.33,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,1,5205517483,Skinte,2023-11-09,9451 Nelson Park,,
623460515,أيسل معتصم عبد الرؤوف بن عبد الكريم,الاردنية,scrypt:32768:8:1$DV8Ue3WbwKbTpRCm$004f27e8ff631de79254e3eadaa5506a6f092fcfa539006e41e7eadd76281637bc4bacd8484e7ffc439f4543b27b33d6def0ef8742477524164147fe9b06f8cd,ذكر,3.31,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,3,9255736016,Eare,,,الخاص,
480202951,أنس إحسان نادر يافع,الاردنية,scrypt:32768:8:1$HhUBEI8dYW3VWspo$fd948e5168db21cc010901fe0a7aeb88f9e512ead5def3add1bb10f1cbcfd435461f19133ddd97bc1e7ea4a83766c8e69341de77c4ce44deff8cf69b93534ca6,انثى,3.13,علم الحاسوب,بكالوريوس,2022/2021,2,6322650214,InnoZ,,1 Forest Dale Center,الخاص,1635825808
694935017,تامر سعيد عزام بن عثمان,الاردنية,scrypt:32768:8:1$s09Dr2OuQ5P3ID7u$d0c49a6fd72bc48fee4fcb853076843c51af30b414d8edfdb111e1526c1eefabffb3ce9da17466e69648a7b8cdb354c4dd595ea2fce5ae5a13e5712384126294,انثى,2.64,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,3,2674444809,Realmix,,855 Bunting Circle,الخاص,
97166562,اسراء حسان سامر القلشاني,الاردنية,scrypt:32768:8:1$nw9BHXtbvzriWL3D$7ae21f9d1265f634c23776d85f768bdec65ef53f36c3683051f820df10441a2574519f44e58a3e5d9c2aed369da66f7369250500e99a2b829da9778ff6b81408,ذكر,1.97,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,2,,,,5455 Bayside Plaza,الخاص,7375787517
211921705,كنزي ثامر رامز النفير,الاردنية,scrypt:32768:8:1$DIczWhgaeImIxutJ$f1b9182defdcf92ae94b604c89e6d838ee6433c03ab4633d1926145176e7e57d6659ca4760fbcf27537dd76928560f07c2fc5b432107a69c814b70bed289a31f,ذكر,2.08,الأمن السيبراني,بكالوريوس,2020/2019,2,4807808633,Jaxspan,2022-05-27,48341 Nevada Circle,الخاص,5294960240
574001459,حمزه نبراس بسّام السقاط,الاردنية,scrypt:32768:8:1$Wl9Di0YdVU9FVoW6$8d7d1262459769a230065755de1400b2dabd430f38b8d15679d791e5402251202f0ddfec32a9d3e357db058d54da18b50c546810899d7bc523577dc4d71a6925,ذكر,3.8,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,1234293998,Jamia,,988 Grasskamp Way,العام,
171947556,آمال تركي وسيم القلال,الاردنية,scrypt:32768:8:1$fAlV7Yyrc5cEzauw$db2af54a64d1d94994998d4bfad756ee078fd3925293cb7b96a2cafd59012fb67f16afeefe4ef43dcc5cba9ac7b9de815c49f38d923e644533158cca234c8c54,انثى,1.89,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,3,1701621732,,,,,2792864048
331796805,شمس حاتم وائل هذيل,الاردنية,scrypt:32768:8:1$ryKxWXvRDlNISgEx$8342db8ff0b97f240d05faa0acfaa23a11782cd506c09ed67f28439d2528ad2514683b2b54d3cec77e72a5d94fd65ec6a7d794c3bc5889bf85210b56b9ebb398,انثى,2.02,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,2,8238343265,,2022-07-14,70591 Village Green Pass,العام,3322156027
113146151,ترف اياد عادل فقوسة,الاردنية,scrypt:32768:8:1$NGpx76RI2x4gK3PS$5319242c9e7c75fbf8dcbcd845c7cf8d33002c9eb1a864007acadcc589fcc2d86ce79c95c53310c6325089966c66274371b1c2a8691e740d6ceaae3d081f9971,انثى,3.85,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,,,,,العام,1343051419
759524428,ريم بسّام معتصم الدرقاش,الاردنية,scrypt:32768:8:1$37Q6iaBnGAZrXZlK$32ce9c4d91eceffe123d96e50c7378ae3e0ad0f3e462fc4280428106839443c943613b3647726aecdf48f932303da29a14b4f3889714d34672cb3fa09b6ccbe6,انثى,3.18,الأمن السيبراني,ماجستير (مسار الرسالة),2022/2021,1,5381411342,Fadeo,2024-05-21,2889 Merchant Street,العام,7225022298
433982606,ايتن اصيل كاظم الدنوني,الاردنية,scrypt:32768:8:1$WT8KzAhbEmJTnO6B$39c5bf787f9d115d3087e25275613595e058f4c8e60d16ba5d512cf5957e494dada13b978f75d204f82d44d73d7c3a9931c7e5df19ce87bfd6f84cff58d80ec2,ذكر,2.88,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,Quinu,2023-12-20,6 Village Street,العام,8652320736
814577563,مصلح اسلام جاسم بن حمودة,الاردنية,scrypt:32768:8:1$Akfxi0uSZrHt0Gzs$62e6e8b7535d021bc4ad3152793c36b8144a82707213bdbd0cc7e41d57a96535feb298446c2db92ead471f15e2bbc9010a85e27522ba4bd80b2394b0d348c02e,انثى,2.45,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,2,3935543738,Yakitri,2023-06-21,,العام,7408621621
437162303,بتول جلال أحمد الدنوني,الاردنية,scrypt:32768:8:1$SLA1BJNOd5KD7LnU$8d21d6101d0aaa2720addae82de387e4fa7568075355d0cfb6fa99171710def7e8a04d220861b23b0ffa59884c1e655d4d11900f0c307b70628d0275e1717f8f,ذكر,3.06,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,1,1449713643,Yakitri,2024-10-02,71 Del Mar Hill,الخاص,1589167865
898381366,جاد فيصل عمار العلايمي,الاردنية,scrypt:32768:8:1$k9D5NeW9pdFKpmZE$8c1a35030c98d8aaab5ddf4d178c8c377b997867a751d6bbd289dc9e3bf487b784059753765d64b62105d310cbf29f34dc8b0e81c96b3428a05e42e4ffcfd693,ذكر,2.59,علم الحاسوب,بكالوريوس,2023/2022,3,3431722952,Shufflebeat,,,العام,7992784677
472542203,سيرين ايتن جبر النفير,الاردنية,scrypt:32768:8:1$JN5x5UkwjCpGeNTj$1bbc13b147ac474dc7f087f59f3a22e7da2d7f68936874ea341a6bbb68123f3ebc7b35a163e233bbb72b0671370eec2931f2f11011b9b547141d9abd1f179c75,انثى,1.93,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,6817367436,Devcast,2023-01-19,0113 Hoffman Center,العام,9921925498
573558606,رفيف رامي يزيد الكافي,الاردنية,scrypt:32768:8:1$ZEnLCkQlWTCMs0Z6$2d6387a8f8c159eb6b9bd5bddc2239e153704596e07cd4c575935b08d5b6c2eec4f924166303bb51d5c8f40f1f9149007079a2e5fb5c6f83cdf99ba8d865075b,ذكر,1.9,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2022/2021,2,1661572714,,2023-02-28,785 Karstens Avenue,العام,3275045061
164392041,مؤيد عزام حاتم القلال,الاردنية,scrypt:32768:8:1$cV1JNTpcvtnLsVo1$7b640e9433f9d33db7743b2fcde47d559d26e3d36ce29a5ffaf980123a08494eb4ebee72230eb1da73d96c91a112bf2233a30f0735c03582af6020390d6e694e,ذكر,1.69,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,3,2538920388,Quatz,2023-02-13,4439 Manley Street,الخاص,2654508867
661259062,مريم جواد يامن همدان,الاردنية,scrypt:32768:8:1$kfJ5ukOVNtydrAJO$5dabf5a788d3bb42ec86a50fc9a137545684e0df4a2a5206137877f91583ee80af1bab9dde9cb311d13632f268fb46484cd169ffc15109736c143e2172ebe1b9,ذكر,3.66,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,4058786534,Jatri,2022-04-10,,الخاص,7292820391
708570679,إيلين أكمل سعد بن عاشور,الاردنية,scrypt:32768:8:1$5lHIcmzhaOcpjQOu$c700c22b232fa8cfeb1b0cf7a9b77b5d4211f6b427663bf476cbf360de011dc37596a91dd143cf2e759dbfe71d88b5f93ca43ff46edd3130152a4b94992a466d,ذكر,2.88,هندسة البرمجيات,بكالوريوس,2024/2023,1,,Meemm,2023-03-07,17 School Terrace,العام,6235486514
268253879,خالد خلدون راشد الدنوني,الاردنية,scrypt:32768:8:1$q3DWApGCzeVRzcMT$0bfd58d16929a07c91ab2f396f8f7493725438b88d36d077e239971613d9732eb5f46244a1d96a34d31bb6df35336ce64526bdcb8d9594a2b0e8bb0bb0e11c65,انثى,2.28,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,3,,,2022-01-09,10 Chive Court,الخاص,
544203919,أدريس مالك نبراس همدان,الاردنية,scrypt:32768:8:1$PETO2oVE6WXU5tSb$92a53f9f28b0df86d2a13d88b816dc4585c7cbeb2d8fb3a6c279a4f491adf4506931cd03c8417ae770a8f01790492b4b21a1485e950a207dcaaf1dde19c06678,انثى,2.13,هندسة البرمجيات,بكالوريوس,2024/2023,3,4704193415,Buzzshare,2022-11-14,1600 Donald Circle,العام,1074083977
875188714,ليال غسان خلدون الخليفي,الاردنية,scrypt:32768:8:1$dq0H0HB5LjJjfmzf$7304bf97c999094c85296c156edb535a4926f27ecc0a5f5df872b6a2e55b24bf02972cd4647f622ea8049e3fa8112e92db5cd24f59bfffbc84dbf8bf57d2a091,انثى,3.04,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2022/2021,1,4877331165,Zava,2024-05-13,,,5015743103
538809527,خلدون آزاد نيروز فقوسة,الاردنية,scrypt:32768:8:1$S6IrqjtEnYaRMmh9$9474086b6d9c0d1b0d8cb3a0c087314c8a90b33c857e927d75808bbb745268112a4ac25f8b39c659c6fdea3102ae6b8cfd31c5f9f563f5af8544c2d256fea5ca,ذكر,2.62,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,1,1412071125,Vinte,2022-08-09,,العام,4501600337
817309191,دينا مسعد علي يافع,الاردنية,scrypt:32768:8:1$832o7FL55JeIyN57$de6aa0546716966f648c7dba8d925b52a0edbfb2f668ba19cf5a971a413903eac28a01f980493b5b7e9194b8cffe1416936c0393d19d40467318774234a7c634,ذكر,3.61,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,1,2969769832,Brainlounge,2023-06-22,91460 Kensington Crossing,العام,
273245795,مصعب بسام نبراس الدنوني,الاردنية,scrypt:32768:8:1$FRUSqKA8RGt6aGHp$6b8ffb1c1e8a1438a5267f413d63667946f0fb57e242ec3246bd348499e190f0434995df90063dbac297ba4feddac19bbf2283366fdbcaeae865a36b2bdb01ce,انثى,2.2,الأمن السيبراني,بكالوريوس,2021/2020,1,9694050777,,2024-04-09,,الخاص,
551590036,جاد فهد كريم العواني,الاردنية,scrypt:32768:8:1$r1JaszBvUuuduyo3$54866af4ae945f9306a3b4eb4eb705524592d8fa18646d0fc31ca5ef633251b773aecb2ce0afaf97ada9c8d09ced7e2341e2948c501f97e98eebcbdfcbee5f44,انثى,2.93,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,1,2615040100,Shufflebeat,2021-10-09,52371 6th Court,العام,8312990885
280082642,صبا حسام عاصم بن عاشور,الاردنية,scrypt:32768:8:1$B0jPiUcfB1Rxpph6$84751d3fcf233e99de72f28bfec7c75e40af9a1fa5e2b61221d0bc0926b16a90ef599a8661844be2da17759b0fd111f2b795f99383e1f53d842bc4eadef2dadf,ذكر,1.84,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,3,1995764175,Oozz,,2244 Crest Line Way,الخاص,9234736346
209355013,كارما بَشار صَفِيُّ الزوابي,الاردنية,scrypt:32768:8:1$0ARzLV978eaqbPKU$6dbe8d479d5f3c9d87926d4332551573dea53b6094f789bf0e92dc04e4698c1ec97957d96c545051b350139cb63def4a53318b39791d2181361154280911190c,انثى,2.81,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,4067480723,Minyx,2021-09-06,757 Menomonie Pass,الخاص,2057501498
403977362,إيلين ميرزا مصبح لخشين,الاردنية,scrypt:32768:8:1$668eJBItNxI6nrCD$190146ef9e5764d6b6645062931877602f23eaa628fadefdf8c6809655988fca9078f1a366fff72185d23aa00cbee238de2b71d9c927aa5f43361759d8178360,ذكر,1.82,علم الحاسوب,بكالوريوس,2022/2021,1,6425829138,Feedmix,2024-04-04,2470 Old Gate Plaza,العام,
13444335,إيناس ثامر صهيب السقاط,الاردنية,scrypt:32768:8:1$lwvZpOSprhTCon4m$6fdd23ab656e05c43729ad7df138ac7cd6e4b20aa1c43528bc7f2052ba755a4ac58dfa14fabdbee6b74cdf1a72ea89150949d17c6b70f36465bc5095e8b0b0ed,ذكر,1.7,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,2,4874726062,,2021-03-01,8738 Maple Wood Way,,9271762006
915836222,الاء دريد اياس العنابي,الاردنية,scrypt:32768:8:1$7X8gEYJF8MZXUU7t$77cbabb8ecf91a62b69197e591a2eb0fcd680de6e7d53f14853716fee1aa9107b78d64179ea3e8d1df394da1caa6bed2b9db89f389760c70190cf735c28ca7f4,ذكر,1.69,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,2,4681018663,Browsedrive,,,,8597426952
909339731,بسنت جاسم داود بوهاها,الاردنية,scrypt:32768:8:1$tA99giTkAeb8cCdO$3e3f70dd93895560ee03e6d3e5517e45bccc6ce0e11db4aa57732f586e5c4dbf9e1c91ebaf6b125c34e5f80fe732f0f83994f7f447566f88bf817b341dd3d177,انثى,2.32,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,,,2024-03-27,,,2724512628
105463133,هيا عوض عمار العواني,الاردنية,scrypt:32768:8:1$8uDZ8efWfpECz9e2$efbd95609fdffdc23d7b712dca9118223d7c8898e36752707b235eb0b8ab3a6df73dab7c0223e8eb60b6a42403d7801ba8fd495d4d1cc5912734677027638cc4,ذكر,1.66,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2023/2022,1,3615046607,Teklist,2022-07-12,3 Mitchell Circle,الخاص,7666880224
520163481,جاسر راسل جاد النخلي,الاردنية,scrypt:32768:8:1$nfJ9DZLwOSygaIIf$0560d87c6625fdfe314ba204c4839fba4e05209fba373f9617ffd8f1a0d40a82aaf0adc58847061b4effd8f852ac424a68becfb2d2597756aa4557a8db8ad146,انثى,3.69,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,,Skinte,2022-11-25,45125 Gina Terrace,العام,7292161867
752987193,فراس وافي عتيق جابالله,الاردنية,scrypt:32768:8:1$5PMzPyz1Dorj8PP7$8a9bbd8c6d313e86ab7fd977ccc78f4b3074cf1b09be8a3ddeda52accb9f82d438bb51c30b6d817c0fd1c11054d77c175a7feb050df14a25177a2a4f75468e27,انثى,3.21,علم الحاسوب,ماجستير (مسار الرسالة),2022/2021,1,1177327558,Photofeed,,347 Village Road,العام,2297357711
588502909,مُهاب سهيل وسيم الصفار,الاردنية,scrypt:32768:8:1$Ta7beptnsuM6OHrh$01dd896f376a30490f8a0ad7e50810e3ad6abeb5de69bc1fc046dca062d2ab6de0ed44d0def9c551a73a5935a201c42170151cef204caccbf7aa88ca6aebf5db,ذكر,2.49,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2024/2023,1,5364082884,Flashset,2024-02-24,8 Dahle Drive,العام,6793109840
452396265,فاطمة فهد جاسم عظومة,الاردنية,scrypt:32768:8:1$DU4lCEwExWNpJ4s3$418f9a73103d9d7f8de3013ec808d194ce24c2cfb055018452d468dc0ac32341804918dfbabbd54ba2f24529de9f3da0d34a1158b31ba5317ae026b8ed5cdbc9,انثى,2.52,هندسة البرمجيات,ماجستير (مسار الشامل),2022/2021,3,6907090221,Shufflebeat,,9 Armistice Park,العام,6518640161
261393904,تيم عوض أمير الصغير,الاردنية,scrypt:32768:8:1$PvzVfVS1OXAh5gAC$00ea31924237380a162044fd81b380ccae418e68f866042716067063b94c9e0bb8bb6850b9fc70a2a03f9cfc12606069da01f90b4c0e70153d74d4354649d0b2,انثى,3.34,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,1,8741979012,,,43 La Follette Road,الخاص,
615694510,روعة اسلام أسامة جراد,الاردنية,scrypt:32768:8:1$fH0Pf6pfo7RS0Fzr$c1e510daa4e1f715ac82827b8d3b4d187326bffd2416e08041dd4518448511f4776dd8c614a11a6cca80a24e6f6cc71a74517133467b5d5f09a29fcb7caf90b0,انثى,2.12,علم الحاسوب,بكالوريوس,2021/2020,2,8232125452,Jaxbean,2023-01-21,469 Mockingbird Center,الخاص,8778614550
935379062,رهف مهند ساهر الرصاع,الاردنية,scrypt:32768:8:1$FGb8nDzTbwofpL8Z$3976d00b97b52f0e344479fbfc5b49498c877eccada2e08e7393adebd056a4fba6e35d53c78e24ed3c0c57498531e56f46cf14ec5b6385099a46749ecde8f6f9,انثى,3.56,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,7329607291,Twitterbridge,,420 Scott Road,العام,4079307032
753967165,يامن أكمل مجتبى زقية,الاردنية,scrypt:32768:8:1$YTthosbYfPW3z0fY$76bcb9c600d329f486af41cec4cd4cfa3b64014e20d83447d2157f3849c5f56331769409ea9818dc6b0479798e21d5719a484553313d9c615a680de6a2a74d4c,ذكر,3.32,علم الحاسوب,بكالوريوس,2020/2019,3,6896650100,Feednation,2023-03-04,,العام,9993152781
714236487,رؤى وائل سليم بوديبة,الاردنية,scrypt:32768:8:1$vWKGaMciLLAwROOy$bff223e154f254f6675d967c3cde19a9e3f68b6c6810179c3e4fd6f6cd84359c7f11df336696b881a13166bd6f7eb9860f9aa9598aced7361f60e852cdb0ace6,ذكر,1.76,علم الحاسوب,ماجستير (مسار الشامل),2024/2023,2,7185373806,,2022-10-07,0 Mitchell Park,العام,
847688808,ابتسام سفيان اسلام زروق,الاردنية,scrypt:32768:8:1$pfUimdFFDo98Okvl$1c9e5774398130fac88f6c31602044ad1d3e4bf15436c86c93e9ff97dbcf6ec1ff99e6b43d3415f4fd0c5d9af635fbef6be833c4da25c8619d27357aaf63149c,انثى,3.49,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,2,5071595251,Brightdog,,144 Reindahl Road,الخاص,
